date,ticker,ticker_name,open,high,low,close,volume,volume_weighted_price,number_of_transactions
2024-08-31,X:MATICUSD,Polygon - United States dollar,0.421,0.42802,0.4171,0.4196,5091338.816498352,0.4214,9698
2024-09-01,X:MATICUSD,Polygon - United States dollar,0.4196,0.42152,0.3967,0.4026,6774216.798072608,0.4091,12502
2024-09-02,X:MATICUSD,Polygon - United States dollar,0.4023,0.41558,0.3956,0.4107,9459776.885292662,0.4056,15069
2024-09-03,X:MATICUSD,Polygon - United States dollar,0.4107,0.41566,0.3963,0.3978,10190993.089354735,0.4068,15204
2024-09-04,X:MATICUSD,Polygon - United States dollar,0.3976,0.401,0.3541,0.3813,19680062.297372814,0.3804,25932
2024-09-05,X:MATICUSD,Polygon - United States dollar,0.3815,0.3925,0.3628,0.3683,11212291.094670093,0.3733,18743
2024-09-06,X:MATICUSD,Polygon - United States dollar,0.3683,0.3795,0.3545,0.3657,10112058.65896115,0.3673,18567
2024-09-07,X:MATICUSD,Polygon - United States dollar,0.3657,0.37739,0.3642,0.3694,3813427.8168219747,0.3713,9204
2024-09-08,X:MATICUSD,Polygon - United States dollar,0.37062,0.38058,0.3652,0.3758,3636516.9820704754,0.3724,8690
2024-09-09,X:MATICUSD,Polygon - United States dollar,0.3759,0.38606,0.3722,0.3823,6446191.489588027,0.3799,11772
2024-09-10,X:MATICUSD,Polygon - United States dollar,0.3823,0.3898,0.37629,0.3875,5896615.283220263,0.3823,10748
2024-09-11,X:MATICUSD,Polygon - United States dollar,0.3876,0.3891,0.3661,0.3735,8123108.141379852,0.3755,13408
2024-09-12,X:MATICUSD,Polygon - United States dollar,0.37486,0.4199,0.3716,0.3791,2053894.147339386,0.3793,2664
2024-09-13,X:MATICUSD,Polygon - United States dollar,0.38039,0.44633,0.3752,0.4103,4234349.773576069,0.4157,8664
2024-09-14,X:MATICUSD,Polygon - United States dollar,0.411,0.42404,0.3975,0.4053,1244222.8958536105,0.4109,3532
2024-09-15,X:MATICUSD,Polygon - United States dollar,0.4042,0.40891,0.3872,0.389,1287412.5866236899,0.4006,2843
2024-09-16,X:MATICUSD,Polygon - United States dollar,0.3892,0.39286,0.3725,0.37706,1729040.65179284,0.3798,2441
2024-09-17,X:MATICUSD,Polygon - United States dollar,0.3755,0.3909,0.374,0.3816,4474744.940331594,0.3835,12366
2024-09-18,X:MATICUSD,Polygon - United States dollar,0.3812,0.3907,0.3726,0.3904,6835033.238414033,0.3795,15493
2024-09-19,X:MATICUSD,Polygon - United States dollar,0.3903,0.40269,0.3889,0.3989,6211370.374041746,0.3964,13099
2024-09-20,X:MATICUSD,Polygon - United States dollar,0.399,0.41,0.3934,0.401,7062889.759923554,0.4023,13155
2024-09-21,X:MATICUSD,Polygon - United States dollar,0.4008,0.4116,0.3957,0.4115,3391962.2330865865,0.4039,8614
2024-09-22,X:MATICUSD,Polygon - United States dollar,0.4114,0.4116,0.392,0.4007,4188413.4785739183,0.4021,9870
2024-09-23,X:MATICUSD,Polygon - United States dollar,0.401,0.41,0.3943,0.4057,4675110.109830322,0.4046,10403
2024-09-24,X:MATICUSD,Polygon - United States dollar,0.406,0.41084,0.3989,0.4093,4383995.936342506,0.4048,11673
2024-09-25,X:MATICUSD,Polygon - United States dollar,0.4092,0.42,0.4023,0.4093,6917553.573925654,0.4117,12954
2024-09-26,X:MATICUSD,Polygon - United States dollar,0.4093,0.4325,0.4027,0.4258,7600868.2505279835,0.4209,15543
2024-09-27,X:MATICUSD,Polygon - United States dollar,0.4256,0.43871,0.4232,0.4334,6327064.637823925,0.4327,14405
2024-09-28,X:MATICUSD,Polygon - United States dollar,0.4334,0.44,0.4163,0.4241,5426996.786842608,0.4252,8712
2024-09-29,X:MATICUSD,Polygon - United States dollar,0.424,0.4266,0.4128,0.4213,3970278.208784398,0.4207,7976
2024-09-30,X:MATICUSD,Polygon - United States dollar,0.4214,0.4223,0.3933,0.3959,5221315.444110526,0.4072,10495
